"['顺义', '后沙峪']",吉祥雅筑,316,37189.6,"['2室1厅1卫', '低楼层 (共15层)', '84.97㎡', '平层', '68.49㎡', '塔楼', '东 南', '钢混结构', '精装', '两梯十二户', '自供暖', '有', '70年']","['2019年04月12日\n                                                                    ', '商品房\n                                                                    ', '2014年04月03日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
40843元/㎡
",2010年建成,塔楼/塔板结合,8栋
"['朝阳', '常营']",万象新天四区,660,50416.3,"['3室2厅2卫', '低楼层 (共17层)', '130.91㎡', '平层', '104.5㎡', '板塔结合', '南 北', '钢混结构', '简装', '两梯六户', '集中供暖', '有', '70年']","['2018年09月13日\n                                                                    ', '商品房\n                                                                    ', '2007年09月17日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
54875元/㎡
",2005年建成,板楼/塔板结合,27栋
"['通州', '潞苑']",珠江拉维小镇,375,39486.2,"['2室1厅1卫', '中楼层 (共10层)', '94.97㎡', '平层', '73.44㎡', '板塔结合', '南 北', '钢混结构', '精装', '一梯四户', '集中供暖', '有', '70年']","['2019年10月30日\n                                                                    ', '商品房\n                                                                    ', '2015年06月13日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
42140元/㎡
",2010年建成,塔楼/板楼/塔板结合,38栋
"['朝阳', '红庙']",呼家楼南里,420,66857.7,"['3室1厅1卫', '低楼层 (共6层)', '62.82㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖', '70年']","['2019年09月20日\n                                                                    ', '已购公房\n                                                                    ', '2019年09月20日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
68420元/㎡
",1954年建成,板楼,32栋
"['朝阳', '常营']",保利嘉园三号院,360,51820.9,"['1室1厅1卫', '中楼层 (共11层)', '69.47㎡', '平层', '57.15㎡', '板塔结合', '南', '钢混结构', '简装', '一梯四户', '自供暖', '有', '70年']","['2019年09月25日\n                                                                    ', '限价商品房\n                                                                    ', '2012年05月10日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
48619元/㎡
",2010年建成,塔楼/塔板结合,18栋
"['亦庄开发区', '亦庄']",国融国际,119,27849.3,"['1室0厅1卫', '高楼层 (共23层)', '42.73㎡', '平层', '30.39㎡', '塔楼', '东', '钢混结构', '简装', '四梯二十户', '集中供暖', '有', '50年']","['2018年07月11日\n                                                                    ', '私产\n                                                                    ', '2009年06月29日\n                                                                    ', '公寓\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
29506元/㎡
",1999年建成,塔楼,3栋
"['房山', '良乡']",阳光邑上,259,28701.2,"['2室1厅1卫', '低楼层 (共6层)', '90.24㎡', '平层', '78.59㎡', '东 西', '钢混结构', '简装', '一梯两户', '自供暖', '有', '未知']","['2019年03月11日\n                                                                    ', '限价商品房\n                                                                    ', '2013年10月06日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
33764元/㎡
",2011年建成,板楼,20栋
"['大兴', '瀛海']",兴海园,298,33311,"['3室1厅1卫', '低楼层 (共6层)', '89.46㎡', '平层', '板楼', '南 西 北', '混合结构', '简装', '一梯两户', '集中供暖', '70年']","['2018年12月13日\n                                                                    ', '二类经济适用房\n                                                                    ', '2005年04月28日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
34733元/㎡
",1995年建成,板楼/塔板结合,19栋
"['顺义', '顺义城']",仓上小区,263,32903.8,"['3室2厅1卫', '高楼层 (共6层)', '79.93㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖', '70年']","['2019年11月23日\n                                                                    ', '商品房\n                                                                    ', '2004年12月29日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
34457元/㎡
",1992年建成,板楼,64栋
"['顺义', '顺义城']",万科四季花城,480,40282,"['3室1厅1卫', '高楼层 (共11层)', '119.16㎡', '平层', '100.7㎡', '板楼', '南 北', '钢混结构', '简装', '一梯两户', '集中供暖', '有', '70年']","['2018年08月13日\n                                                                    ', '商品房\n                                                                    ', '2018年07月11日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
46390元/㎡
",2005年建成,板楼/塔板结合,43栋
"['大兴', '西红门']",瑞海家园三区,445,32848.6,"['3室2厅2卫', '低楼层 (共6层)', '135.47㎡', '平层', '123.21㎡', '板楼', '南 北', '混合结构', '简装', '一梯两户', '自供暖', '70年']","['2019年06月14日\n                                                                    ', '一类经济适用房\n                                                                    ', '2005年10月18日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
37615元/㎡
",2004年建成,板楼,18栋
"['西城', '木樨地']",西便门西里,400,81367,"['2室1厅1卫', '地下室 (共6层)', '49.16㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯两户', '集中供暖', '70年']","['2019年09月08日\n                                                                    ', '已购公房\n                                                                    ', '2019年08月16日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
95285元/㎡
",1979年建成,塔楼/板楼/塔板结合,14栋
"['昌平', '鼓楼大街']",蔚雲府,172,41666.7,"['1室1厅1卫', '中楼层 (共16层)', '41.28㎡', '平层', '30.21㎡', '板楼', '西', '钢混结构', '精装', '两梯五户', '集中供暖', '有', '70年']","['2019年04月15日\n                                                                    ', '商品房\n                                                                    ', '2019年03月13日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
40517元/㎡
",2015年建成,塔楼/板楼/塔板结合,5栋
"['丰台', '木樨园']",马公庄,272,53125,"['2室1厅1卫', '中楼层 (共6层)', '51.2㎡', '平层', '板楼', '南', '混合结构', '毛坯', '一梯三户', '集中供暖', '70年']","['2019年07月03日\n                                                                    ', '已购公房\n                                                                    ', '2014年07月23日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
51378元/㎡
",1980年建成,板楼,8栋
"['海淀', '海淀北部新区']",凯盛家园,390,49223.8,"['2室1厅1卫', '高楼层 (共15层)', '79.23㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '两梯四户', '集中供暖', '有', '70年']","['2019年11月18日\n                                                                    ', '限价商品房\n                                                                    ', '2014年07月11日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
48180元/㎡
",2000年建成,板楼,34栋
"['昌平', '回龙观']",龙华园,399,47590.6,"['3室1厅1卫', '高楼层 (共6层)', '83.84㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖', '70年']","['2019年07月27日\n                                                                    ', '商品房\n                                                                    ', '2001年10月15日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
46157元/㎡
",1984年建成,塔楼/板楼,41栋
"['朝阳', '定福庄']",花园闸小区,262,45549.4,"['2室1厅1卫', '高楼层 (共6层)', '57.52㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖', '70年']","['2019年09月11日\n                                                                    ', '已购公房\n                                                                    ', '2018年03月22日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
50341元/㎡
",1990年建成,塔楼/板楼,12栋
"['朝阳', '芍药居']",芍药居北里,605,71092.8,"['2室1厅1卫', '中楼层 (共28层)', '85.1㎡', '平层', '板塔结合', '西', '钢混结构', '精装', '两梯六户', '集中供暖', '有', '70年']","['2019年11月13日\n                                                                    ', '二类经济适用房\n                                                                    ', '2017年09月27日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
76697元/㎡
",1994年建成,塔楼/板楼/塔板结合,45栋
"['房山', '阎村']",天恒乐活城,223,28711.2,"['2室1厅1卫', '低楼层 (共18层)', '77.67㎡', '平层', '61.85㎡', '塔楼', '南', '钢混结构', '精装', '两梯五户', '自供暖', '有', '70年']","['2019年10月26日\n                                                                    ', '商品房\n                                                                    ', '2012年08月06日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
29013元/㎡
",2009年建成,塔楼/板楼/塔板结合,46栋
"['朝阳', '双井']",首城国际D区,748,82972.8,"['2室1厅1卫', '高楼层 (共28层)', '90.15㎡', '平层', '70.41㎡', '板楼', '东 南 北', '钢混结构', '简装', '两梯四户', '集中供暖', '有', '70年']","['2019年04月21日\n                                                                    ', '商品房\n                                                                    ', '2011年11月25日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
86287元/㎡
",2010年建成,板楼/塔板结合,3栋
"['海淀', '清河']",强佑清河新城,442,68000,"['2室1厅1卫', '中楼层 (共27层)', '65㎡', '平层', '52.98㎡', '板塔结合', '东南', '钢混结构', '精装', '两梯五户', '集中供暖', '有', '70年']","['2019年05月10日\n                                                                    ', '商品房\n                                                                    ', '2012年03月27日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
66372元/㎡
",2007年建成,塔楼/板楼/塔板结合,12栋
"['丰台', '洋桥']",海户西里31号院,199,41022.5,"['2室1厅1卫', '地下室 (共6层)', '48.51㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯三户', '集中供暖', '70年']","['2019年10月31日\n                                                                    ', '已购公房\n                                                                    ', '2019年06月25日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
50543元/㎡
",1988年建成,板楼,6栋
"['昌平', '沙河']",北街家园六区,258,35778.7,"['2室1厅1卫', '中楼层 (共18层)', '72.11㎡', '平层', '58.66㎡', '板楼', '西', '钢混结构', '简装', '两梯三户', '集中供暖', '有', '70年']","['2019年09月01日\n                                                                    ', '商品房\n                                                                    ', '2018年11月19日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
46035元/㎡
",2009年建成,板楼,16栋
"['朝阳', '北苑']",北苑家园清友园,530,43823.4,"['3室1厅2卫', '低楼层 (共25层)', '120.94㎡', '平层', '96.02㎡', '塔楼', '东南 北', '钢混结构', '简装', '三梯九户', '集中供暖', '有', '70年']","['2019年07月31日\n                                                                    ', '商品房\n                                                                    ', '2006年05月31日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
49329元/㎡
",2000年建成,塔楼/板楼,17栋
"['昌平', '回龙观']",融泽嘉园,400,43554,"['2室1厅1卫', '低楼层 (共18层)', '91.84㎡', '平层', '69.39㎡', '板塔结合', '南 北', '钢混结构', '简装', '四梯六户', '集中供暖', '有', '70年']","['2019年12月06日\n                                                                    ', '二类经济适用房\n                                                                    ', '2016年08月02日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
50827元/㎡
",2013年建成,板楼/塔板结合,47栋
"['朝阳', '劲松']",广渠门外大街,298,53185.8,"['2室1厅1卫', '地下室 (共12层)', '56.03㎡', '平层', '42.03㎡', '板塔结合', '南', '钢混结构', '精装', '一梯三户', '集中供暖', '有', '70年']","['2019年06月12日\n                                                                    ', '商品房\n                                                                    ', '2017年06月02日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
60214元/㎡
",1983年建成,塔楼/板楼/塔板结合,8栋
"['朝阳', '奥林匹克公园']",上元君庭,798,60081.3,"['3室2厅2卫', '中楼层 (共32层)', '132.82㎡', '平层', '104.1㎡', '板楼', '南 北', '钢混结构', '精装', '两梯三户', '自供暖', '有', '70年']","['2019年10月12日\n                                                                    ', '商品房\n                                                                    ', '2013年02月18日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
66776元/㎡
",2004年建成,板楼/塔板结合,20栋
"['石景山', '鲁谷']",远洋山水,590,60662.1,"['2室1厅1卫', '低楼层 (共18层)', '97.26㎡', '平层', '78.24㎡', '板塔结合', '南', '钢混结构', '精装', '两梯四户', '集中供暖', '有', '70年']","['2019年12月06日\n                                                                    ', '商品房\n                                                                    ', '2009年06月15日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
64993元/㎡
",2003年建成,塔楼/板楼/塔板结合,31栋
"['昌平', '回龙观']",首开国风美唐二期,445,53210.6,"['2室1厅1卫', '低楼层 (共20层)', '83.63㎡', '平层', '64.25㎡', '板塔结合', '东南', '钢混结构', '简装', '两梯三户', '集中供暖', '有', '70年']","['2019年06月08日\n                                                                    ', '商品房\n                                                                    ', '2016年08月26日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
55390元/㎡
",2012年建成,板楼/塔板结合,17栋
"['丰台', '方庄']",芳群园四区,455,57792.5,"['3室1厅1卫', '低楼层 (共18层)', '78.73㎡', '平层', '板楼', '南 北', '钢混结构', '简装', '两梯七户', '集中供暖', '有', '70年']","['2019年08月29日\n                                                                    ', '已购公房\n                                                                    ', '2018年06月27日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
60811元/㎡
",1980年建成,塔楼/板楼/塔板结合,15栋
"['通州', '临河里']",海棠湾二期,628,48445.6,"['3室2厅1卫', '低楼层 (共9层)', '129.63㎡', '平层', '101.97㎡', '板塔结合', '南 北', '钢混结构', '毛坯', '一梯两户', '集中供暖', '有', '70年']","['2019年05月19日\n                                                                    ', '商品房\n                                                                    ', '2014年07月29日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
51430元/㎡
",2011年建成,塔板结合,6栋
"['顺义', '后沙峪']",双裕小区,267,32553,"['2室1厅1卫', '高楼层 (共6层)', '82.02㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖', '70年']","['2019年09月22日\n                                                                    ', '商品房\n                                                                    ', '2009年03月19日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
39279元/㎡
",1991年建成,板楼,15栋
"['丰台', '科技园区']",京投银泰万科西华府,508,58090.3,"['2室1厅1卫', '低楼层 (共21层)', '87.45㎡', '平层', '67.71㎡', '板楼', '南 西', '钢混结构', '精装', '二十梯三户', '集中供暖', '有', '70年']","['2019年05月06日\n                                                                    ', '商品房\n                                                                    ', '2018年01月02日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
64368元/㎡
",2014年建成,板楼,10栋
"['朝阳', '石佛营']",八里庄北里小区,359,60703.4,"['2室1厅1卫', '高楼层 (共5层)', '59.14㎡', '平层', '59.14㎡', '板楼', '南 北', '砖混结构', '精装', '一梯两户', '集中供暖', '70年']","['2019年11月22日\n                                                                    ', '商品房\n                                                                    ', '2013年12月30日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
55618元/㎡
",1981年建成,塔楼/板楼/塔板结合,43栋
"['朝阳', '定福庄']",福怡苑,199,30601.3,"['2室1厅1卫', '地下室 (共7层)', '65.03㎡', '平层', '板楼', '南 北', '混合结构', '精装', '一梯两户', '自供暖', '70年']","['2019年04月07日\n                                                                    ', '商品房\n                                                                    ', '2016年12月20日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
45720元/㎡
",1998年建成,板楼,15栋
"['通州', '果园']",苏荷时代,320,38712.8,"['2室1厅1卫', '低楼层 (共24层)', '82.66㎡', '平层', '64.91㎡', '板塔结合', '东南', '钢混结构', '精装', '两梯十一户', '自供暖', '有', '70年']","['2018年09月08日\n                                                                    ', '商品房\n                                                                    ', '2014年07月15日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
45328元/㎡
",2005年建成,塔板结合,6栋
"['海淀', '清河']",橡树湾,870,86403.8,"['2室2厅1卫', '低楼层 (共26层)', '100.69㎡', '平层', '79.37㎡', '板塔结合', '东南', '钢混结构', '精装', '两梯四户', '集中供暖', '有', '70年']","['2019年12月03日\n                                                                    ', '商品房\n                                                                    ', '2016年03月21日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
90544元/㎡
",2007年建成,塔楼/板楼/塔板结合,32栋
"['海淀', '玉泉路']",玉海园三里,507,67871.5,"['2室1厅1卫', '中楼层 (共6层)', '74.7㎡', '平层', '板楼', '东 西', '混合结构', '简装', '一梯两户', '集中供暖', '70年']","['2019年10月26日\n                                                                    ', '一类经济适用房\n                                                                    ', '2003年03月27日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
68414元/㎡
",1999年建成,塔楼/板楼,28栋
"['昌平', '东关']",清秀园南区,215,37508.7,"['2室1厅1卫', '中楼层 (共6层)', '57.32㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯三户', '集中供暖', '40年']","['2019年04月16日\n                                                                    ', '商品房\n                                                                    ', '2016年12月15日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
34630元/㎡
",1988年建成,板楼,21栋
"['昌平', '鼓楼大街']",安福苑,273,31520.6,"['2室1厅1卫', '中楼层 (共6层)', '86.61㎡', '平层', '板楼', '东 西', '混合结构', '简装', '一梯两户', '集中供暖', '70年']","['2019年10月06日\n                                                                    ', '私产\n                                                                    ', '2003年11月07日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
36750元/㎡
",1977年建成,板楼,17栋
"['石景山', '鲁谷']",鲁谷74号院,285,51565,"['2室1厅1卫', '高楼层 (共5层)', '55.27㎡', '平层', '36.8㎡', '板楼', '南', '混合结构', '精装', '一梯三户', '集中供暖', '70年']","['2019年06月28日\n                                                                    ', '已购公房\n                                                                    ', '2002年12月12日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
57698元/㎡
",1963年建成,塔楼/板楼,28栋
"['朝阳', '豆各庄']",富力又一城C区,479,54289.9,"['2室2厅1卫', '高楼层 (共23层)', '88.23㎡', '平层', '塔楼', '南', '钢混结构', '精装', '两梯七户', '自供暖', '有', '70年']","['2019年03月19日\n                                                                    ', '商品房\n                                                                    ', '2017年03月24日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
55140元/㎡
",2009年建成,塔楼/板楼/塔板结合,23栋
"['昌平', '鼓楼大街']",电信局家属楼,225,30084.2,"['2室1厅1卫', '高楼层 (共6层)', '74.79㎡', '平层', '板楼', '南 北', '混合结构', '简装', '一梯三户', '集中供暖', '70年']","['2019年09月18日\n                                                                    ', '已购公房\n                                                                    ', '2009年11月18日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
33515元/㎡
",1992年建成,板楼,2栋
"['房山', '良乡']",罗府家园,239,26689,"['2室2厅1卫', '中楼层 (共15层)', '89.55㎡', '平层', '74.06㎡', '板楼', '东 西', '钢混结构', '简装', '一梯两户', '集中供暖', '有', '70年']","['2019年02月23日\n                                                                    ', '商品房\n                                                                    ', '2009年04月22日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
28079元/㎡
",2000年建成,板楼,4栋
"['顺义', '顺义城']",石景苑,320,30905.9,"['2室2厅1卫', '中楼层 (共15层)', '103.54㎡', '平层', '86.42㎡', '板塔结合', '南', '钢混结构', '简装', '两梯四户', '集中供暖', '有', '70年']","['2019年10月12日\n                                                                    ', '商品房\n                                                                    ', '2019年08月12日\n                                                                    ', '普通住宅\n                                                                    ', '暂无数据\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
33969元/㎡
",2008年建成,塔楼/板楼/塔板结合,30栋
"['大兴', '旧宫']",美宅湾,255,34965,"['2室2厅1卫', '高楼层 (共15层)', '72.93㎡', '平层', '59.13㎡', '板塔结合', '西北', '钢混结构', '简装', '两梯十户', '集中供暖', '有', '70年']","['2019年05月22日\n                                                                    ', '二类经济适用房\n                                                                    ', '2017年07月03日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
37930元/㎡
",2006年建成,板楼/塔板结合,4栋
"['通州', '通州其它']",富力尚悦居,230,32619.5,"['2室1厅1卫', '低楼层 (共20层)', '70.51㎡', '平层', '53.47㎡', '板楼', '南', '钢混结构', '精装', '两梯三户', '集中供暖', '有', '70年']","['2019年10月18日\n                                                                    ', '商品房\n                                                                    ', '2017年07月11日\n                                                                    ', '普通住宅\n                                                                    ', '满两年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
34334元/㎡
",2013年建成,塔楼/板楼/塔板结合,27栋
"['朝阳', '双井']",富力城D区,999,92534.3,"['2室1厅2卫', '中楼层 (共14层)', '107.96㎡', '平层', '86.23㎡', '板塔结合', '南', '钢混结构', '精装', '两梯五户', '集中供暖', '有', '70年']","['2019年09月29日\n                                                                    ', '商品房\n                                                                    ', '2009年06月12日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
100770元/㎡
",2004年建成,塔楼/板楼/塔板结合/平房,47栋
"['朝阳', '劲松']",农光里,355,53455.8,"['2室1厅1卫', '低楼层 (共12层)', '66.41㎡', '平层', '板塔结合', '北', '钢混结构', '简装', '两梯十户', '集中供暖', '有', '70年']","['2019年10月11日\n                                                                    ', '商品房\n                                                                    ', '2015年02月16日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
59800元/㎡
",1973年建成,塔楼/板楼/塔板结合/平房,85栋
"['丰台', '赵公口']",彩虹城四区,259,50625.5,"['1室1厅1卫', '中楼层 (共22层)', '51.16㎡', '平层', '42.87㎡', '塔楼', '西', '钢混结构', '简装', '两梯八户', '集中供暖', '有', '70年']","['2019年01月14日\n                                                                    ', '商品房\n                                                                    ', '2011年03月02日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '非共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
54055元/㎡
",2005年建成,塔楼/板楼/塔板结合,9栋
"['亦庄开发区', '马驹桥']",一世情园,220,35082.1,"['1室1厅1卫', '低楼层 (共5层)', '62.71㎡', '平层', '56.77㎡', '板楼', '东北', '混合结构', '精装', '一梯四户', '自供暖', '70年']","['2019年06月01日\n                                                                    ', '商品房\n                                                                    ', '2009年04月29日\n                                                                    ', '普通住宅\n                                                                    ', '满五年\n                                                                    ', '共有\n                                                                    ', '已上传房本照片\n                                                                    ']","
32414元/㎡
",2005年建成,板楼,12栋
